Num_Threads,Iter,Time
2,90,1119.5
2,180,1389.3
2,360,1522.6
2,720,2053.8
2,1440,2971.6
2,2880,4893.9
2,5760,5620.8
2,11520,9860.7
2,23040,17813.8
2,46080,62320.2
2,92160,125155.0
2,184320,189247.0
2,368640,349628.0
2,737280,809689.0
2,1474560,1422750.0
2,2949120,3281110.0
2,5898240,6405810.0
