Num_Threads,Iter,Time
2,90,1055.7
2,180,1467.4
2,360,1496.6
2,720,2360.7
2,1440,3665.9
2,2880,6345.4
2,5760,11378.1
2,11520,14227.0
2,23040,42208.2
2,46080,82697.5
2,92160,154121.0
2,184320,335326.0
2,368640,585840.0
2,737280,927807.0
2,1474560,1667970.0
2,2949120,3642430.0
2,5898240,7453470.0
